city,title,gender,rating,district,facilities,original_price,discount_price,full_card_text
Jakarta Timur,Kost Blessing Home BSD Tipe C,Campur,4.6,Pagedangan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.925.000,Rp1.811.000,Campur | 4.6 | Kost Blessing Home BSD Tipe C | Pagedangan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 114rb | Rp1.925.000 | Rp1.811.000 | (Bulan pertama)
Jakarta Timur,Kost Samara Tipe A Yogyakarta,Putra,4.6,Depok,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.275.000,Rp1.212.500,Putra | 4.6 | Kost Samara Tipe A Yogyakarta | Depok | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 63rb | Rp1.275.000 | Rp1.212.500 | (Bulan pertama)
Jakarta Timur,Kost Rumah Cibodas Star Tipe A,Campur,4.8,Periuk,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.675.000,Rp1.609.000,Campur | 4.8 | Kost Rumah Cibodas Star Tipe A | Periuk | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 66rb | Rp1.675.000 | Rp1.609.000 | (Bulan pertama)
Jakarta Timur,Kost Casa Diva Kalicari Tipe A,Putri,4.8,Pedurungan,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp575.000,Rp525.500,Putri | 4.8 | Kost Casa Diva Kalicari Tipe A | Pedurungan | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 50rb | Rp575.000 | Rp525.500 | (Bulan pertama)
Jakarta Timur,Kost Rumah Adel Tipe C,Putra,4.8,Makasar,WiFi·AC·Kloset Duduk·Kasur,Rp1.100.000,Rp1.012.000,Putra | 4.8 | Sisa 2 kamar | Kost Rumah Adel Tipe C | Makasar | WiFi·AC·Kloset Duduk·Kasur | Diskon 88rb | Rp1.100.000 | Rp1.012.000 | (Bulan pertama)
Jakarta Timur,Kost Asri Utara XI Tipe B,Putri,5.0,Rungkut,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.025.000,Rp935.000,Putri | 5.0 | Sisa 1 kamar | Kost Asri Utara XI Tipe B | Rungkut | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 90rb | Rp1.025.000 | Rp935.000 | (Bulan pertama)
Jakarta Timur,Kost Gardena Utama 5 Tipe C Kalideres,Campur,4.8,Kali Deres,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.650.000,Rp1.584.000,Campur | 4.8 | Sisa 1 kamar | Kost Gardena Utama 5 Tipe C Kalideres | Kali Deres | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 66rb | Rp1.650.000 | Rp1.584.000 | (Bulan pertama)
Jakarta Timur,Kost Coteca BINUS Anggrek Tipe B Rawa Belong,Campur,4.8,Kecamatan Palmerah,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.675.000,Rp1.526.500,Campur | 4.8 | Kost Coteca BINUS Anggrek Tipe B Rawa Belong | Kecamatan Palmerah | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 149rb | Rp1.675.000 | Rp1.526.500 | (Bulan pertama)
Jakarta Timur,Kost Coteca BINUS Anggrek Tipe A Rawa Belong,Campur,4.5,Kecamatan Palmerah,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.975.000,Rp1.799.500,Campur | 4.5 | Kost Coteca BINUS Anggrek Tipe A Rawa Belong | Kecamatan Palmerah | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 176rb | Rp1.975.000 | Rp1.799.500 | (Bulan pertama)
Jakarta Timur,Kost Rumah Adel Tipe A,Putra,4.5,Makasar,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.400.000,Rp1.288.000,Putra | 4.5 | Sisa 1 kamar | Kost Rumah Adel Tipe A | Makasar | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 112rb | Rp1.400.000 | Rp1.288.000 | (Bulan pertama)
Jakarta Timur,Kost Alpukat Rania Tipe A Condong Catur Yogyakarta,Putri,4.9,Kecamatan Depok,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.300.000,Rp1.183.000,Putri | 4.9 | Sisa 3 kamar | Kost Alpukat Rania Tipe A Condong Catur Yogyakarta | Kecamatan Depok | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 117rb | Rp1.300.000 | Rp1.183.000 | (Bulan pertama)
Jakarta Timur,Kost Setiabudi Damar Home Tipe A,Putra,4.4,Kecamatan Sukajadi,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp875.000,Rp795.000,Putra | 4.4 | Sisa 2 kamar | Kost Setiabudi Damar Home Tipe A | Kecamatan Sukajadi | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 80rb | Rp875.000 | Rp795.000 | (Bulan pertama)
Jakarta Timur,Kost Matra Ngagel Pucang Sewu,Campur,4.8,Kecamatan Gubeng,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp2.395.000,Rp2.276.500,Campur | 4.8 | Sisa 1 kamar | Kost Matra Ngagel Pucang Sewu | Kecamatan Gubeng | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 119rb | Rp2.395.000 | Rp2.276.500 | (Bulan pertama)
Jakarta Timur,Kost Cana 24B Tipe A,Putri,4.6,Cicendo,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.475.000,Rp1.344.500,Putri | 4.6 | Sisa 2 kamar | Kost Cana 24B Tipe A | Cicendo | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 131rb | Rp1.475.000 | Rp1.344.500 | (Bulan pertama)
Jakarta Timur,Kost UII Teko Tipe A Candiwinangun Yogyakarta,Putri,4.9,Kecamatan Ngaglik,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.250.000,Rp1.150.000,Putri | 4.9 | Kost UII Teko Tipe A Candiwinangun Yogyakarta | Kecamatan Ngaglik | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 100rb | Rp1.250.000 | Rp1.150.000 | (Bulan pertama)
Jakarta Timur,Kost Malahayati 10 Tipe B,Campur,4.8,Jatinegara,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.575.000,Rp1.451.000,Campur | 4.8 | Sisa 2 kamar | Kost Malahayati 10 Tipe B | Jatinegara | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 124rb | Rp1.575.000 | Rp1.451.000 | (Bulan pertama)
Jakarta Timur,Kost Setiabudi Damar Home Tipe C,Putra,4.8,Kecamatan Sukajadi,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.125.000,Rp1.020.000,Putra | 4.8 | Kost Setiabudi Damar Home Tipe C | Kecamatan Sukajadi | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 105rb | Rp1.125.000 | Rp1.020.000 | (Bulan pertama)
Jakarta Timur,Kost Dahlia I Tipe C,Putri,4.8,Kelapa Gading,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.625.000,Rp1.497.000,Putri | 4.8 | Sisa 3 kamar | Kost Dahlia I Tipe C | Kelapa Gading | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 128rb | Rp1.625.000 | Rp1.497.000 | (Bulan pertama)
Jakarta Timur,Kost Dago 500ers Tipe A,Putra,4.8,Coblong,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur,Rp1.915.000,Rp1.744.900,Putra | 4.8 | Kost Dago 500ers Tipe A | Coblong | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur | Diskon 170rb | Rp1.915.000 | Rp1.744.900 | (Bulan pertama)
Jakarta Timur,Kost Baitussalam Kukusan Tipe D,Putri,4.8,Beji,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.325.000,Rp1.208.000,Putri | 4.8 | Sisa 1 kamar | Kost Baitussalam Kukusan Tipe D | Beji | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 117rb | Rp1.325.000 | Rp1.208.000 | (Bulan pertama)
Jakarta Timur,Kost Pelangi 13 Kopo Elok Tipe A,Campur,4.8,Babakan Ciparay,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.825.000,Rp1.735.000,Campur | 4.8 | Sisa 2 kamar | Kost Pelangi 13 Kopo Elok Tipe A | Babakan Ciparay | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 90rb | Rp1.825.000 | Rp1.735.000 | (Bulan pertama)
Jakarta Timur,Kost Mimi Supraba 25 Tipe B,Putri,4.6,Bogor Utara,WiFi·Kloset Duduk·Kasur,Rp1.025.000,Rp935.000,Putri | 4.6 | Sisa 2 kamar | Kost Mimi Supraba 25 Tipe B | Bogor Utara | WiFi·Kloset Duduk·Kasur | Diskon 90rb | Rp1.025.000 | Rp935.000 | (Bulan pertama)
Jakarta Timur,Kost Puri Gading 1 UI Tipe A,Putra,4.6,Beji,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.420.000,Rp1.350.250,Putra | 4.6 | Sisa 1 kamar | Kost Puri Gading 1 UI Tipe A | Beji | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 70rb | Rp1.420.000 | Rp1.350.250 | (Bulan pertama)
Jakarta Timur,Kost YL Pesona Tirta Tipe D,Putri,4.9,Jagakarsa,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.980.000,Rp2.861.800,Putri | 4.9 | Sisa 2 kamar | Kost YL Pesona Tirta Tipe D | Jagakarsa | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 118rb | Rp2.980.000 | Rp2.861.800 | (Bulan pertama)
Jakarta Timur,Kost The Pearl Tipe B Pugeran Yogyakarta,Putri,4.4,Depok,K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam,Rp775.000,Rp692.500,Putri | 4.4 | Kost The Pearl Tipe B Pugeran Yogyakarta | Depok | K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam | Diskon 83rb | Rp775.000 | Rp692.500 | (Bulan pertama)
Jakarta Timur,Kost Ninetree Mangga Besar Tipe D Tamansari,Putri,4.8,Taman Sari,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.875.000,Rp1.801.000,Putri | 4.8 | Sisa 1 kamar | Kost Ninetree Mangga Besar Tipe D Tamansari | Taman Sari | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 74rb | Rp1.875.000 | Rp1.801.000 | (Bulan pertama)
Jakarta Timur,Kost Anugrah Tipe B,Putra,4.6,Mampang Prapatan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.525.000,Rp2.425.000,Putra | 4.6 | Sisa 1 kamar | Kost Anugrah Tipe B | Mampang Prapatan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 100rb | Rp2.525.000 | Rp2.425.000 | (Bulan pertama)
Jakarta Timur,Kost De 80s Tipe A,Putri,4.4,Matraman,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.425.000,Rp2.329.000,Putri | 4.4 | Sisa 1 kamar | Kost De 80s Tipe A | Matraman | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 96rb | Rp2.425.000 | Rp2.329.000 | (Bulan pertama)
Jakarta Timur,Kost Lumiera Tipe A,Campur,4.8,Cimanggis,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.425.000,Rp1.257.000,Campur | 4.8 | Kost Lumiera Tipe A | Cimanggis | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 168rb | Rp1.425.000 | Rp1.257.000 | (Bulan pertama)
Jakarta Timur,Kost Ahava Gajah Mada Satu Enam Tipe A,Campur,4.9,Gambir,WiFi·AC·Kloset Duduk·Kasur,Rp1.980.000,Rp1.900.800,Campur | 4.9 | Sisa 2 kamar | Kost Ahava Gajah Mada Satu Enam Tipe A | Gambir | WiFi·AC·Kloset Duduk·Kasur | Diskon 79rb | Rp1.980.000 | Rp1.900.800 | (Bulan pertama)
Jakarta Timur,Kost Senja Tipe A,Campur,4.6,Cilandak,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.825.000,Rp2.713.000,Campur | 4.6 | Sisa 3 kamar | Kost Senja Tipe A | Cilandak | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 112rb | Rp2.825.000 | Rp2.713.000 | (Bulan pertama)
Jakarta Timur,Kost Kurnia Tipe A Gejayan Yogyakarta,Putri,4.9,Kecamatan Depok,K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam,Rp1.050.000,Rp997.500,Putri | 4.9 | Sisa 1 kamar | Kost Kurnia Tipe A Gejayan Yogyakarta | Kecamatan Depok | K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam | Diskon 53rb | Rp1.050.000 | Rp997.500 | (Bulan pertama)
Jakarta Timur,Kost Paulus Bintaro Tipe A,Putri,4.6,Pesanggrahan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp2.025.000,Rp1.863.000,Putri | 4.6 | Kost Paulus Bintaro Tipe A | Pesanggrahan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 162rb | Rp2.025.000 | Rp1.863.000 | (Bulan pertama)
Jakarta Timur,Kost Hauraa Tipe C,Campur,4.8,Jatinangor,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp875.000,Rp773.000,Campur | 4.8 | Kost Hauraa Tipe C | Jatinangor | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 102rb | Rp875.000 | Rp773.000 | (Bulan pertama)
Jakarta Timur,Kost Condet Raya 3 Tipe E,Campur,4.8,Kramat Jati,WiFi·Kasur,Rp975.000,Rp937.000,Campur | 4.8 | Sisa 1 kamar | Kost Condet Raya 3 Tipe E | Kramat Jati | WiFi·Kasur | Diskon 38rb | Rp975.000 | Rp937.000 | (Bulan pertama)
Jakarta Timur,Kost Rien House Tipe A Condongcatur Yogyakarta,Campur,4.6,Depok,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.725.000,Rp1.640.000,Campur | 4.6 | Sisa 3 kamar | Kost Rien House Tipe A Condongcatur Yogyakarta | Depok | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 85rb | Rp1.725.000 | Rp1.640.000 | (Bulan pertama)
Jakarta Timur,Kost Bunda Rita Pane Tipe B,Putri,5.0,Duren Sawit,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp745.000,Rp687.400,Putri | 5.0 | Kost Bunda Rita Pane Tipe B | Duren Sawit | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 58rb | Rp745.000 | Rp687.400 | (Bulan pertama)
Jakarta Timur,Kost Puri Gemilang Tipe A,Campur,5.0,Pancoran Mas,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.525.000,Rp1.450.000,Campur | 5.0 | Sisa 2 kamar | Kost Puri Gemilang Tipe A | Pancoran Mas | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 75rb | Rp1.525.000 | Rp1.450.000 | (Bulan pertama)
Jakarta Timur,Kost Mantai Tipe A,Campur,4.8,Kebon Jeruk,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.225.000,Rp2.137.000,Campur | 4.8 | Sisa 2 kamar | Kost Mantai Tipe A | Kebon Jeruk | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 88rb | Rp2.225.000 | Rp2.137.000 | (Bulan pertama)
Jakarta Timur,Kost Citra Tipe B UPN Yogyakarta,Putri,4.8,Kecamatan Ngemplak,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.465.000,Rp1.321.000,Putri | 4.8 | Kost Citra Tipe B UPN Yogyakarta | Kecamatan Ngemplak | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 144rb | Rp1.465.000 | Rp1.321.000 | (Bulan pertama)
Jakarta Timur,Kost Nayla Tipe A,Campur,4.8,Cilandak,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp2.410.000,Rp2.314.600,Campur | 4.8 | Sisa 2 kamar | Kost Nayla Tipe A | Cilandak | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 95rb | Rp2.410.000 | Rp2.314.600 | (Bulan pertama)
Jakarta Timur,Kost Gunung Sahari XI Tipe B,Campur,4.6,Sawah Besar,WiFi·Kasur·Akses 24 Jam,Rp875.000,Rp798.500,Campur | 4.6 | Kost Gunung Sahari XI Tipe B | Sawah Besar | WiFi·Kasur·Akses 24 Jam | Diskon 77rb | Rp875.000 | Rp798.500 | (Bulan pertama)
Jakarta Timur,Kost Griya Berkah Bersama Tipe A,Putri,4.8,Beji,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.555.000,Rp1.478.500,Putri | 4.8 | Sisa 1 kamar | Kost Griya Berkah Bersama Tipe A | Beji | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 77rb | Rp1.555.000 | Rp1.478.500 | (Bulan pertama)
Jakarta Timur,Kost Raras BSD Tipe A,Campur,4.8,Pagedangan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.675.000,Rp1.609.000,Campur | 4.8 | Sisa 1 kamar | Kost Raras BSD Tipe A | Pagedangan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 66rb | Rp1.675.000 | Rp1.609.000 | (Bulan pertama)
Jakarta Timur,Kost Pascal Tipe A Gading Serpong,Putri,4.8,Kecamatan Pagedangan,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.425.000,Rp1.369.000,Putri | 4.8 | Sisa 1 kamar | Kost Pascal Tipe A Gading Serpong | Kecamatan Pagedangan | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 56rb | Rp1.425.000 | Rp1.369.000 | (Bulan pertama)
Jakarta Timur,Kost Cempaka Baru III Tipe A,Putri,4.3,Kemayoran,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.700.000,Rp1.632.000,Putri | 4.3 | Kost Cempaka Baru III Tipe A | Kemayoran | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 68rb | Rp1.700.000 | Rp1.632.000 | (Bulan pertama)
Jakarta Timur,Kost La Maison Tipe A,Campur,4.8,Cisauk,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.225.000,Rp1.177.000,Campur | 4.8 | Sisa 1 kamar | Kost La Maison Tipe A | Cisauk | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 48rb | Rp1.225.000 | Rp1.177.000 | (Bulan pertama)
Jakarta Timur,Kost Mandira Tipe D,Putri,4.6,Kembangan,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp949.000,Rp865.840,Putri | 4.6 | Kost Mandira Tipe D | Kembangan | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 83rb | Rp949.000 | Rp865.840 | (Bulan pertama)
Jakarta Timur,Kost Christina Bukit Duri Tipe A,Campur,4.6,Tebet,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp975.000,Rp937.000,Campur | 4.6 | Sisa 2 kamar | Kost Christina Bukit Duri Tipe A | Tebet | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 38rb | Rp975.000 | Rp937.000 | (Bulan pertama)
Jakarta Timur,Kost Dentisia Tipe A Yogyakarta,Putri,4.6,Kasihan,K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam,Rp675.000,Rp616.500,Putri | 4.6 | Kost Dentisia Tipe A Yogyakarta | Kasihan | K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam | Diskon 59rb | Rp675.000 | Rp616.500 | (Bulan pertama)
Jakarta Timur,Kost Pondok Nuri Tipe A,Putra,4.6,Setu,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.465.000,Rp1.335.400,Putra | 4.6 | Sisa 3 kamar | Kost Pondok Nuri Tipe A | Setu | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 130rb | Rp1.465.000 | Rp1.335.400 | (Bulan pertama)
Jakarta Timur,Kost Oemah 8 Pugeran Tipe A Maguwoharjo Yogyakarta,Putra,,Depok,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.700.000,Rp1.547.000,Putra | Kost Oemah 8 Pugeran Tipe A Maguwoharjo Yogyakarta | Depok | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 153rb | Rp1.700.000 | Rp1.547.000 | (Bulan pertama)
Jakarta Timur,Kost Benito Tipe C Serpong,Campur,4.6,Serpong Utara,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.975.000,Rp1.897.000,Campur | 4.6 | Kost Benito Tipe C Serpong | Serpong Utara | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 78rb | Rp1.975.000 | Rp1.897.000 | (Bulan pertama)
Jakarta Timur,Kost Karyasari Tipe A,Putra,4.8,Laweyan,WiFi·Kloset Duduk·Kasur,Rp525.000,Rp475.000,Putra | 4.8 | Kost Karyasari Tipe A | Laweyan | WiFi·Kloset Duduk·Kasur | Diskon 50rb | Rp525.000 | Rp475.000 | (Bulan pertama)
Jakarta Timur,Kost Kramat Tipe B,Campur,4.8,Johar Baru,K. Mandi Dalam·WiFi·AC·Kasur·Akses 24 Jam,Rp1.775.000,Rp1.639.000,Campur | 4.8 | Sisa 1 kamar | Kost Kramat Tipe B | Johar Baru | K. Mandi Dalam·WiFi·AC·Kasur·Akses 24 Jam | Diskon 136rb | Rp1.775.000 | Rp1.639.000 | (Bulan pertama)
Jakarta Timur,Kost Safeliving Co Living Tipe C Kalideres,Campur,5.0,Kali Deres,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.650.000,Rp1.522.000,Campur | 5.0 | Sisa 1 kamar | Kost Safeliving Co Living Tipe C Kalideres | Kali Deres | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 128rb | Rp1.650.000 | Rp1.522.000 | (Bulan pertama)
Jakarta Timur,Kost Radio Dalam Syariah Tipe A,Putri,4.6,Kebayoran Baru,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.275.000,Rp2.072.500,Putri | 4.6 | Kost Radio Dalam Syariah Tipe A | Kebayoran Baru | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 203rb | Rp2.275.000 | Rp2.072.500 | (Bulan pertama)
Jakarta Timur,Kost Inn Taman Mahkota Tipe A,Campur,4.9,Benda,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.825.000,Rp1.681.000,Campur | 4.9 | Sisa 3 kamar | Kost Inn Taman Mahkota Tipe A | Benda | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 144rb | Rp1.825.000 | Rp1.681.000 | (Bulan pertama)
Jakarta Timur,Kost Akifa Tipe A,Putri,4.9,Pasar Rebo,WiFi·AC·Kloset Duduk·Kasur,Rp1.425.000,Rp1.299.000,Putri | 4.9 | Kost Akifa Tipe A | Pasar Rebo | WiFi·AC·Kloset Duduk·Kasur | Diskon 126rb | Rp1.425.000 | Rp1.299.000 | (Bulan pertama)
Jakarta Timur,Kost Pisangan Lama 2 Tipe A,Campur,4.8,Pulo Gadung,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.425.000,Rp1.369.000,Campur | 4.8 | Sisa 1 kamar | Kost Pisangan Lama 2 Tipe A | Pulo Gadung | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 56rb | Rp1.425.000 | Rp1.369.000 | (Bulan pertama)
Jakarta Timur,Kost Ravanti Tipe A,Putri,4.8,Kecamatan Ciputat Timur,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.475.000,Rp1.417.000,Putri | 4.8 | Sisa 1 kamar | Kost Ravanti Tipe A | Kecamatan Ciputat Timur | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 58rb | Rp1.475.000 | Rp1.417.000 | (Bulan pertama)
Jakarta Timur,Kost Pluit Permai 83 Tipe A,Campur,,Penjaringan,WiFi·AC·Kasur·Akses 24 Jam,Rp1.625.000,Rp1.449.000,Campur | Kost Pluit Permai 83 Tipe A | Penjaringan | WiFi·AC·Kasur·Akses 24 Jam | Diskon 176rb | Rp1.625.000 | Rp1.449.000 | (Bulan pertama)
Jakarta Timur,Kost Mekar II Padasuka Tipe A,Campur,4.9,Cibeunying Kidul,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur,Rp1.015.000,Rp925.900,Campur | 4.9 | Kost Mekar II Padasuka Tipe A | Cibeunying Kidul | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur | Diskon 89rb | Rp1.015.000 | Rp925.900 | (Bulan pertama)
Jakarta Timur,Kost Kramat Tipe B,Campur,4.8,Johar Baru,K. Mandi Dalam·WiFi·AC·Kasur·Akses 24 Jam,Rp1.775.000,Rp1.639.000,Campur | 4.8 | Sisa 1 kamar | Kost Kramat Tipe B | Johar Baru | K. Mandi Dalam·WiFi·AC·Kasur·Akses 24 Jam | Diskon 136rb | Rp1.775.000 | Rp1.639.000 | (Bulan pertama)
Jakarta Timur,Kost Safeliving Co Living Tipe C Kalideres,Campur,5.0,Kali Deres,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.650.000,Rp1.522.000,Campur | 5.0 | Sisa 1 kamar | Kost Safeliving Co Living Tipe C Kalideres | Kali Deres | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 128rb | Rp1.650.000 | Rp1.522.000 | (Bulan pertama)
